right_ascension,declination,reference_frequency,reference_intensity,spectral_index
3.474605386467526,0.24575210892227614,26666666.666666668,1848.032958984375,-0.4617411494255066
3.4650117691393456,0.28415503673810943,26666666.666666668,1973.4271240234375,-0.4460325539112091
3.450659101358536,0.32120676457319575,26666666.666666668,2109.6044921875,-0.4437134563922882
3.431553211412932,0.3563611141533123,26666666.666666668,2172.737060546875,-0.4368920922279358
3.4077656491743387,0.3890681363440312,26666666.666666668,2178.9365234375,-0.43875616788864136
3.379455145003749,0.41878186071375084,26666666.666666668,2188.6328125,-0.4456363618373871
3.346890089750471,0.4449718130089301,26666666.666666668,2223.859619140625,-0.4551815390586853
3.310468530494116,0.46713848595789503,26666666.666666668,2277.314453125,-0.4641442894935608
3.270731120263888,0.4848322709005159,26666666.666666668,2362.08984375,-0.47171151638031006
3.2283621588911013,0.49767448141589327,26666666.666666668,2499.867919921875,-0.47462698817253113
3.189767872604932,0.5308632826472386,26666666.666666668,2628.627685546875,-0.4752682149410248
3.1441373340778607,0.5336694300960585,26666666.666666668,2742.644775390625,-0.4728926122188568
3.0984575027899712,0.5314236182141896,26666666.666666668,2694.285400390625,-0.4736365079879761
3.05360876074023,0.5241738158852545,26666666.666666668,2457.903076171875,-0.4513537585735321
3.0104263590186595,0.5120725982596852,26666666.666666668,2209.3486328125,-0.45137107372283936
2.969659419954259,0.4953671830771848,26666666.666666668,1999.209228515625,-0.44895562529563904
2.9319422019509465,0.4743844435130153,26666666.666666668,1805.3236083984375,-0.4496084153652191
2.897779972021072,0.4495132183969615,26666666.666666668,1703.0970458984375,-0.4512210190296173
2.867548702911169,0.4211862760796947,26666666.666666668,1675.6668701171875,-0.4527583718299866
2.841505560642406,0.3898638437630192,26666666.666666668,1658.9447021484375,-0.4550149142742157
2.8198061582173204,0.3560199230485531,26666666.666666668,1606.8502197265625,-0.45736628770828247
2.8025246723302724,0.3201319076551627,26666666.666666668,1521.797607421875,-0.4562387466430664
2.7896737193947048,0.2826734543529391,26666666.666666668,1429.037841796875,-0.45316705107688904
2.7812219152906312,0.2441101904138154,26666666.666666668,1363.5550537109375,-0.4517512023448944
2.777107986247071,0.20489765588986764,26666666.666666668,1360.143798828125,-0.4512903690338135
2.7772510092096607,0.1654808277199134,26666666.666666668,1399.8031005859375,-0.4514841139316559
2.781556818478231,0.12629460078361746,26666666.666666668,1414.0211181640625,-0.4483968913555145
2.7899208699020117,0.08776466523907575,26666666.666666668,1403.8424072265625,-0.44772085547447205
2.8022279763653852,0.050308292482528355,26666666.666666668,1391.2978515625,-0.44655564427375793
2.818349387233913,0.01433461149483366,26666666.666666668,1357.690185546875,-0.4421553313732147
3.4628153855251576,0.010446545036941047,26666666.666666668,1435.0057373046875,-0.44815248250961304
3.4793519109382873,0.04623059468804937,26666666.666666668,1410.677001953125,-0.4350651502609253
3.4920894771988746,0.08354227697249206,26666666.666666668,1393.2266845703125,-0.43787288665771484
3.5008975482094207,0.12197338502331817,26666666.666666668,1432.6317138671875,-0.4512593746185303
